procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0   1459     14   1878    0    0     0     0    0 2455 91  0  9  0  0  0 2025-12-22 10:48:55
 1  0      0   1425     14   1878    0    0     0     0    0 2724 79 12  9  0  0  0 2025-12-22 10:48:56
 1  0      0   1821     14   1878    0    0     0     0    0 2471 90  1  9  0  0  0 2025-12-22 10:48:57
 1  0      0   1809     14   1878    0    0     0     0    0 2731 90  1  9  0  0  0 2025-12-22 10:48:58
 1  0      0   1800     14   1878    0    0     0  1924    0 3015 90  1  9  0  0  0 2025-12-22 10:48:59
 1  0      0   1772     14   1878    0    0     0     0    0 2728 90  1  9  0  0  0 2025-12-22 10:49:00
 1  0      0   1755     14   1878    0    0     0     0    0 2723 90  1  9  0  0  0 2025-12-22 10:49:01
 1  0      0   1727     14   1878    0    0     0     0    0 2470 90  1  9  0  0  0 2025-12-22 10:49:02
 1  0      0   1700     14   1878    0    0     0     0    0 2465 89  2  9  0  0  0 2025-12-22 10:49:03
 1  0      0   1672     14   1878    0    0     0     0    0 2464 90  1  9  0  0  0 2025-12-22 10:49:04
 1  0      0   1645     14   1878    0    0     0     0    0 2473 90  1  9  0  0  0 2025-12-22 10:49:05
 1  0      0   1631     14   1878    0    0     0     0    0 2239 90  0 10  0  0  0 2025-12-22 10:49:06
 1  0      0   1603     14   1878    0    0     0     0    0 2487 91  1  8  0  0  0 2025-12-22 10:49:07
 1  0      0   1578     14   1879    0    0     0     0    0 2797 90  0 10  0  0  0 2025-12-22 10:49:08
 1  0      0   1554     14   1879    0    0     0     0    0 2984 90  3  7  0  0  0 2025-12-22 10:49:09
 1  0      0   1527     14   1879    0    0     0     0    0 2745 90  1  9  0  0  0 2025-12-22 10:49:10
 1  0      0   1915     14   1879    0    0     0     0    0 2740 89  2  9  0  0  0 2025-12-22 10:49:11
 1  0      0   1414     14   1879    0    0     0     0    0 2205 78 13  9  0  0  0 2025-12-22 10:49:12
 1  0      0   1414     14   1879    0    0     0     0    0 2206 91  0  9  0  0  0 2025-12-22 10:49:13
 1  0      0   1414     14   1879    0    0     0    16    0 2732 91  0  9  0  0  0 2025-12-22 10:49:14
 1  0      0   1414     14   1879    0    0     0     0    0 2450 91  0  9  0  0  0 2025-12-22 10:49:15
 1  0      0   1414     14   1879    0    0     0     0    0 1673 91  0  9  0  0  0 2025-12-22 10:49:16
 1  0      0   1414     14   1879    0    0     0     0    0 2463 91  0  9  0  0  0 2025-12-22 10:49:17
 1  0      0   1414     14   1879    0    0     0     0    0 2457 91  0  9  0  0  0 2025-12-22 10:49:18
 1  0      0   1414     14   1879    0    0     0     0    0 2452 91  0  9  0  0  0 2025-12-22 10:49:19
 1  0      0   1414     14   1879    0    0     0     0    0 2469 90  0 10  0  0  0 2025-12-22 10:49:20
 1  0      0   1414     14   1879    0    0     0     0    0 2458 91  0  9  0  0  0 2025-12-22 10:49:21
 1  0      0   1414     14   1879    0    0     0     0    0 2453 90  1  9  0  0  0 2025-12-22 10:49:22
 1  0      0   1414     14   1879    0    0     0     0    0 2453 91  0  9  0  0  0 2025-12-22 10:49:23
 1  0      0   1414     14   1879    0    0     0    32    0 2460 91  0  9  0  0  0 2025-12-22 10:49:24
 1  0      0   1414     14   1879    0    0     0     0    0 2462 91  0  9  0  0  0 2025-12-22 10:49:25
 1  0      0   1866     14   1879    0    0     0     0    0 2579 91  0  9  0  0  0 2025-12-22 10:49:26
 1  0      0   1776     14   1879    0    0     0     0    0 2721 78 13  9  0  0  0 2025-12-22 10:49:27
 1  0      0   1765     14   1879    0    0     0     0    0 2488 90  1  9  0  0  0 2025-12-22 10:49:28
 1  0      0   1749     14   1879    0    0    96     0    0 3049 90  3  7  0  0  0 2025-12-22 10:49:29
 1  0      0   1723     14   1879    0    0     0     0    0 2817 90  1  9  0  0  0 2025-12-22 10:49:30
 1  0      0   1700     14   1879    0    0     0     0    0 2475 90  1  9  0  0  0 2025-12-22 10:49:31
 1  0      0   1683     14   1879    0    0     0     0    0 2196 90  1  9  0  0  0 2025-12-22 10:49:32
 1  0      0   1656     14   1879    0    0     0     0    0 2197 90  1  9  0  0  0 2025-12-22 10:49:33
 1  0      0   1629     14   1879    0    0     0     0    0 2489 90  1  9  0  0  0 2025-12-22 10:49:34
 1  0      0   1602     14   1879    0    0     0     0    0 2454 91  0  9  0  0  0 2025-12-22 10:49:35
 1  0      0   1579     14   1879    0    0     0     0    0 2204 89  2  9  0  0  0 2025-12-22 10:49:36
 1  0      0   1562     14   1879    0    0     0     0    0 2461 91  0  9  0  0  0 2025-12-22 10:49:37
 1  0      0   1534     14   1879    0    0     0     0    0 2456 90  1  9  0  0  0 2025-12-22 10:49:38
 1  0      0   1507     14   1879    0    0     0     0    0  871 90  1  9  0  0  0 2025-12-22 10:49:39
 1  0      0   1480     14   1879    0    0     0     0    0   91 90  1  9  0  0  0 2025-12-22 10:49:40
 1  0      0   1456     14   1879    0    0     0     0    0  192 91  0  9  0  0  0 2025-12-22 10:49:41
 1  0      0   1863     14   1879    0    0     0     0    0   77 91  0  9  0  0  0 2025-12-22 10:49:42
 1  0      0   1411     14   1879    0    0     0     0    0  100 81 10  9  0  0  0 2025-12-22 10:49:43
 1  0      0   1411     14   1879    0    0     0     0    0   87 91  0  9  0  0  0 2025-12-22 10:49:44
 1  0      0   1411     14   1879    0    0     0     0    0  109 91  0  9  0  0  0 2025-12-22 10:49:45
 1  0      0   1411     14   1879    0    0     0     0    0 1177 91  0  9  0  0  0 2025-12-22 10:49:46
 1  0      0   1411     14   1879    0    0     0     0    0 1401 91  0  9  0  0  0 2025-12-22 10:49:47
 1  0      0   1411     14   1879    0    0     0     0    0 1919 90  1  9  0  0  0 2025-12-22 10:49:48
 1  0      0   1408     14   1879    0    0     0     0    0 2198 90  2  8  0  0  0 2025-12-22 10:49:49
 1  0      0   1408     14   1879    0    0     0     0    0 2197 91  0  9  0  0  0 2025-12-22 10:49:50
 1  0      0   1408     14   1879    0    0     0     0    0 1401 91  0  9  0  0  0 2025-12-22 10:49:51
 1  0      0   1408     14   1879    0    0     0     0    0 1927 91  0  9  0  0  0 2025-12-22 10:49:52
 1  0      0   1408     14   1879    0    0     0     0    0  910 90  1  9  0  0  0 2025-12-22 10:49:53
 1  0      0   1408     14   1879    0    0     0     0    0 1673 91  0  9  0  0  0 2025-12-22 10:49:54
 1  0      0   1408     14   1879    0    0     0    20    0 2202 91  0  9  0  0  0 2025-12-22 10:49:55
 1  0      0   1408     14   1879    0    0     0     0    0 1971 91  0  9  0  0  0 2025-12-22 10:49:56
 1  0      0   1408     14   1879    0    0     0     0    0 1685 90  1  9  0  0  0 2025-12-22 10:49:57
 1  0      0   1861     14   1879    0    0     0     0    0 2253 91  0  9  0  0  0 2025-12-22 10:49:58
 1  0      0   1772     14   1879    0    0     0     0    0 2429 78 13  9  0  0  0 2025-12-22 10:49:59
 1  0      0   1748     14   1879    0    0     0     8    0 1961 90  1  9  0  0  0 2025-12-22 10:50:00
 1  0      0   1721     14   1879    0    0     0     0    0 1678 91  0  9  0  0  0 2025-12-22 10:50:01
 1  0      0   1694     14   1879    0    0     0     0    0 2199 90  1  9  0  0  0 2025-12-22 10:50:02
 1  0      0   1669     14   1879    0    0     0     0    0 1927 90  1  9  0  0  0 2025-12-22 10:50:03
 1  0      0   1642     14   1879    0    0     0     0    0 1662 90  1  9  0  0  0 2025-12-22 10:50:04
 1  0      0   1620     14   1879    0    0     0     0    0 2186 90  1  9  0  0  0 2025-12-22 10:50:05
 1  0      0   1608     14   1879    0    0     0     0    0 1939 90  1  9  0  0  0 2025-12-22 10:50:06
 1  0      0   1581     14   1879    0    0     0     0    0 1665 90  1  9  0  0  0 2025-12-22 10:50:07
 1  0      0   1555     14   1879    0    0     0     0    0 2179 90  1  9  0  0  0 2025-12-22 10:50:08
 1  0      0   1535     14   1879    0    0     0     0    0 2454 90  2  8  0  0  0 2025-12-22 10:50:09
 1  0      0   1508     14   1879    0    0     0     0    0 2207 90  1  9  0  0  0 2025-12-22 10:50:10
 1  0      0   1484     14   1879    0    0     0     0    0 1683 90  1  9  0  0  0 2025-12-22 10:50:11
 1  0      0   1472     14   1879    0    0     0     0    0 2191 91  0  9  0  0  0 2025-12-22 10:50:12
 1  0      0   1446     14   1879    0    0     0     0    0 1928 90  1  9  0  0  0 2025-12-22 10:50:13
 1  0      0   1868     14   1879    0    0     0     0    0 1412 91  0  9  0  0  0 2025-12-22 10:50:14
 1  0      0   1414     14   1879    0    0     0     0    0 2186 79 12  9  0  0  0 2025-12-22 10:50:15
 1  0      0   1414     14   1879    0    0     0     0    0 1936 90  0 10  0  0  0 2025-12-22 10:50:16
 1  0      0   1414     14   1879    0    0     0     0    0 1663 91  0  9  0  0  0 2025-12-22 10:50:17
 1  0      0   1414     14   1879    0    0     0     0    0 1941 91  0  9  0  0  0 2025-12-22 10:50:18
 1  0      0   1414     14   1879    0    0     0     0    0 1916 91  0  9  0  0  0 2025-12-22 10:50:19
 1  0      0   1414     14   1879    0    0     0     0    0 2183 90  1  9  0  0  0 2025-12-22 10:50:20
 1  0      0   1414     14   1879    0    0     0     0    0 1399 91  0  9  0  0  0 2025-12-22 10:50:21
 1  0      0   1414     14   1879    0    0     0     0    0 1926 91  0  9  0  0  0 2025-12-22 10:50:22
 1  0      0   1414     14   1879    0    0     0     0    0 1917 91  0  9  0  0  0 2025-12-22 10:50:23
 1  0      0   1414     14   1879    0    0     0     0    0 1394 91  0  9  0  0  0 2025-12-22 10:50:24
 1  0      0   1414     14   1879    0    0     0     0    0 1927 91  0  9  0  0  0 2025-12-22 10:50:25
 1  0      0   1414     14   1879    0    0     0    24    0 1989 90  1  9  0  0  0 2025-12-22 10:50:26
 1  0      0   1414     14   1879    0    0     0     0    0 1410 91  0  9  0  0  0 2025-12-22 10:50:27
 1  0      0   1414     14   1879    0    0     0     0    0 1930 91  0  9  0  0  0 2025-12-22 10:50:28
 1  0      0   1413     14   1879    0    0     0     0    0 2998 90  2  8  0  0  0 2025-12-22 10:50:29
 1  0      0   2156     14   1879    0    0     0     0    0 2434 89  2  9  0  0  0 2025-12-22 10:50:30
 1  0      0   1773     14   1879    0    0     0     0    0 1823 82  9  9  0  0  0 2025-12-22 10:50:31
 1  0      0   1755     14   1879    0    0     0     0    0 1390 90  1  9  0  0  0 2025-12-22 10:50:32
 1  0      0   1729     14   1879    0    0     0     0    0 1801 90  1  9  0  0  0 2025-12-22 10:50:33
 1  0      0   1702     14   1879    0    0     0     0    0 2208 90  1  9  0  0  0 2025-12-22 10:50:34
 1  0      0   1685     14   1879    0    0     0     0    0 1933 90  1  9  0  0  0 2025-12-22 10:50:35
 1  0      0   1661     14   1879    0    0     0     0    0 1973 90  1  9  0  0  0 2025-12-22 10:50:37
 1  0      0   1634     14   1879    0    0     0     0    0 1388 90  1  9  0  0  0 2025-12-22 10:50:38
 1  0      0   1607     14   1879    0    0     0     0    0 1936 90  1  9  0  0  0 2025-12-22 10:50:39
 1  0      0   1579     14   1879    0    0     0     0    0 1933 90  1  9  0  0  0 2025-12-22 10:50:39
 1  0      0   1564     14   1879    0    0     0     0    0 1960 90  1  9  0  0  0 2025-12-22 10:50:40
 1  0      0   1543     14   1879    0    0     0     4    0 2212 91  0  9  0  0  0 2025-12-22 10:50:42
 1  0      0   1519     14   1879    0    0     0     0    0  880 90  1  9  0  0  0 2025-12-22 10:50:43
 1  0      0   1494     14   1879    0    0     0     0    0 1679 90  1  9  0  0  0 2025-12-22 10:50:44
 1  0      0   1467     14   1879    0    0     0     0    0  885 89  2  9  0  0  0 2025-12-22 10:50:45
 1  0      0   1441     14   1879    0    0     0     0    0 1662 91  0  9  0  0  0 2025-12-22 10:50:46
 1  0      0   1868     14   1879    0    0     0     0    0 1684 90  1  9  0  0  0 2025-12-22 10:50:47
