procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0   1722     14   1879    0    0     0     4    0 1413 91  0  9  0  0  0 2025-12-22 10:49:05
 1  0      0   1722     14   1879    0    0     0     0    0  875 91  0  9  0  0  0 2025-12-22 10:49:06
 1  0      0   1722     14   1879    0    0     0     0    0 1664 90  1  9  0  0  0 2025-12-22 10:49:07
 1  0      0   1722     14   1879    0    0     0     0    0 1711 91  0  9  0  0  0 2025-12-22 10:49:08
 1  0      0   1722     14   1879    0    0     0     0    0 1411 90  1  9  0  0  0 2025-12-22 10:49:09
 1  0      0   1722     14   1879    0    0     0     0    0  925 90  1  9  0  0  0 2025-12-22 10:49:10
 1  0      0   1722     14   1879    0    0     0     0    0 1380 91  0  9  0  0  0 2025-12-22 10:49:11
 1  0      0   1722     14   1879    0    0     0     0    0 1691 90  1  9  0  0  0 2025-12-22 10:49:12
 1  0      0   1722     14   1879    0    0     0     0    0 1400 91  0  9  0  0  0 2025-12-22 10:49:13
 1  0      0   1722     14   1879    0    0     0     0    0 1433 91  0  9  0  0  0 2025-12-22 10:49:14
 1  0      0   1722     14   1879    0    0     0     8    0  881 90  1  9  0  0  0 2025-12-22 10:49:15
 1  0      0   1722     14   1879    0    0     0     0    0  108 90  1  9  0  0  0 2025-12-22 10:49:16
 1  0      0   1990     14   1879    0    0     0     0    0  155 89  2  9  0  0  0 2025-12-22 10:49:17
 1  0      0   1990     14   1879    0    0     0     0    0   84 90  1  9  0  0  0 2025-12-22 10:49:18
 1  0      0   1981     14   1879    0    0    40     0    0  603 90  3  7  0  0  0 2025-12-22 10:49:19
 1  0      0   1981     14   1879    0    0     0     0    0 1965 90  1  9  0  0  0 2025-12-22 10:49:20
 1  0      0   1981     14   1879    0    0     0     0    0 1414 90  1  9  0  0  0 2025-12-22 10:49:21
 1  0      0   1981     14   1879    0    0     0     0    0  856 90  1  9  0  0  0 2025-12-22 10:49:22
 1  0      0   1981     14   1879    0    0     0     0    0 1387 91  0  9  0  0  0 2025-12-22 10:49:23
 1  0      0   1981     14   1879    0    0     0     0    0  860 90  1  9  0  0  0 2025-12-22 10:49:24
 1  0      0   1981     14   1879    0    0     0     0    0 1487 91  0  9  0  0  0 2025-12-22 10:49:25
 1  0      0   1981     14   1879    0    0     0     0    0  877 91  0  9  0  0  0 2025-12-22 10:49:26
 1  0      0   1977     14   1879    0    0     0     0    0 1399 90  1  9  0  0  0 2025-12-22 10:49:27
 1  0      0   1970     14   1879    0    0     0     0    0 1166 89  2  9  0  0  0 2025-12-22 10:49:28
 1  0      0   1967     14   1879    0    0     0     0    0 1977 89  2  9  0  0  0 2025-12-22 10:49:29
 1  0      0   1967     14   1879    0    0     0     0    0 2269 90  1  9  0  0  0 2025-12-22 10:49:30
 1  0      0   1956     14   1879    0    0     0    20    0 1652 89  2  9  0  0  0 2025-12-22 10:49:31
 1  0      0   1935     14   1879    0    0     0     0    0 1398 89  2  9  0  0  0 2025-12-22 10:49:32
 1  0      0   1911     14   1879    0    0     0     0    0 1396 90  1  9  0  0  0 2025-12-22 10:49:33
 1  0      0   1898     14   1879    0    0     0     0    0  861 90  1  9  0  0  0 2025-12-22 10:49:34
 1  0      0   1894     14   1879    0    0     0     0    0 1454 90  1  9  0  0  0 2025-12-22 10:49:35
 1  0      0   1869     14   1879    0    0     0     0    0  870 89  1 10  0  0  0 2025-12-22 10:49:36
 1  0      0   1846     14   1879    0    0     0     0    0 1201 89  2  9  0  0  0 2025-12-22 10:49:37
 1  0      0   1829     14   1879    0    0     0     0    0  863 88  3  9  0  0  0 2025-12-22 10:49:38
 2  0      0   1800     14   1879    0    0     0     0    0 2259 90  3  7  0  0  0 2025-12-22 10:49:39
 1  0      0   1777     14   1879    0    0     0     0    0 1442 89  2  9  0  0  0 2025-12-22 10:49:40
 1  0      0   1758     14   1879    0    0     0     8    0  883 90  1  9  0  0  0 2025-12-22 10:49:41
 1  0      0   1742     14   1879    0    0     0     0    0 1424 90  1  9  0  0  0 2025-12-22 10:49:42
 1  0      0   1702     14   1879    0    0     0     0    0 1402 90  1  9  0  0  0 2025-12-22 10:49:43
 1  0      0   1702     14   1879    0    0     0     0    0 1425 91  0  9  0  0  0 2025-12-22 10:49:44
 1  0      0   1702     14   1879    0    0     0     0    0 1396 90  1  9  0  0  0 2025-12-22 10:49:45
 1  0      0   1702     14   1879    0    0     0     8    0  863 91  0  9  0  0  0 2025-12-22 10:49:46
 1  0      0   1702     14   1879    0    0     0     0    0 1657 90  1  9  0  0  0 2025-12-22 10:49:47
 1  0      0   1702     14   1879    0    0     0     0    0   73 91  0  9  0  0  0 2025-12-22 10:49:48
 1  0      0   1702     14   1879    0    0     0     0    0   76 90  1  9  0  0  0 2025-12-22 10:49:49
 1  0      0   1702     14   1879    0    0     0     0    0   84 91  0  9  0  0  0 2025-12-22 10:49:50
 1  0      0   1702     14   1879    0    0     0     0    0   76 90  1  9  0  0  0 2025-12-22 10:49:51
 1  0      0   1702     14   1879    0    0     0     0    0   65 91  0  9  0  0  0 2025-12-22 10:49:52
 1  0      0   1702     14   1879    0    0     0     0    0  591 90  1  9  0  0  0 2025-12-22 10:49:53
 1  0      0   1702     14   1879    0    0     0     0    0 1388 91  0  9  0  0  0 2025-12-22 10:49:54
 1  0      0   1702     14   1879    0    0     0     0    0  860 90  1  9  0  0  0 2025-12-22 10:49:55
 1  0      0   1702     14   1879    0    0     0     0    0  591 91  0  9  0  0  0 2025-12-22 10:49:56
 1  0      0   1694     14   1879    0    0     0     0    0  615 90  1  9  0  0  0 2025-12-22 10:49:57
 1  0      0   1694     14   1879    0    0     0     0    0  886 91  0  9  0  0  0 2025-12-22 10:49:58
 1  0      0   1689     14   1879    0    0    96     0    0 2723 91  2  7  0  0  0 2025-12-22 10:49:59
 1  0      0   1689     14   1879    0    0     0     0    0 1674 91  0  9  0  0  0 2025-12-22 10:50:00
 1  0      0   1689     14   1879    0    0     0     4    0  869 91  0  9  0  0  0 2025-12-22 10:50:01
 1  0      0   1689     14   1879    0    0     0     0    0  587 90  1  9  0  0  0 2025-12-22 10:50:02
 1  0      0   1689     14   1879    0    0     0     0    0  596 91  0  9  0  0  0 2025-12-22 10:50:03
 1  0      0   1689     14   1879    0    0     0     0    0  595 89  1 10  0  0  0 2025-12-22 10:50:04
 1  0      0   1689     14   1879    0    0     0     0    0  598 91  0  9  0  0  0 2025-12-22 10:50:05
 1  0      0   1689     14   1879    0    0     0     0    0  593 90  1  9  0  0  0 2025-12-22 10:50:06
 1  0      0   1725     14   1879    0    0     0    20    0  616 91  0  9  0  0  0 2025-12-22 10:50:07
 1  0      0   1725     14   1879    0    0     0     0    0  862 91  0  9  0  0  0 2025-12-22 10:50:08
 1  0      0   1725     14   1879    0    0     0     0    0 1426 90  1  9  0  0  0 2025-12-22 10:50:09
 1  0      0   1725     14   1879    0    0     0     0    0  630 91  0  9  0  0  0 2025-12-22 10:50:10
 1  0      0   1725     14   1879    0    0     0     0    0 1119 91  0  9  0  0  0 2025-12-22 10:50:11
 1  0      0   1725     14   1879    0    0     0     0    0 1405 90  1  9  0  0  0 2025-12-22 10:50:12
 1  0      0   1725     14   1879    0    0     0     0    0 1404 90  1  9  0  0  0 2025-12-22 10:50:13
 1  0      0   1725     14   1879    0    0     0     0    0  890 91  0  9  0  0  0 2025-12-22 10:50:14
 1  0      0   1725     14   1879    0    0     0     0    0  599 90  1  9  0  0  0 2025-12-22 10:50:15
 1  0      0   1725     14   1879    0    0     0     0    0  590 91  0  9  0  0  0 2025-12-22 10:50:16
 1  0      0   1725     14   1879    0    0     0     8    0  602 91  0  9  0  0  0 2025-12-22 10:50:17
 1  0      0   1725     14   1879    0    0     0     0    0 1126 90  1  9  0  0  0 2025-12-22 10:50:18
 1  0      0   1724     14   1879    0    0     0     0    0 1365 90  3  7  0  0  0 2025-12-22 10:50:19
 1  0      0   1724     14   1879    0    0     0     0    0  622 91  0  9  0  0  0 2025-12-22 10:50:20
 1  0      0   1724     14   1879    0    0     0     0    0 1120 91  0  9  0  0  0 2025-12-22 10:50:21
 1  0      0   1724     14   1879    0    0     0     4    0  595 91  0  9  0  0  0 2025-12-22 10:50:22
 1  0      0   1724     14   1879    0    0     0     0    0  601 90  1  9  0  0  0 2025-12-22 10:50:23
 1  0      0   1724     14   1879    0    0     0     0    0  635 91  0  9  0  0  0 2025-12-22 10:50:24
 1  0      0   1724     14   1879    0    0     0     0    0  593 91  0  9  0  0  0 2025-12-22 10:50:25
 1  0      0   1724     14   1879    0    0     0     0    0  615 90  1  9  0  0  0 2025-12-22 10:50:26
 1  0      0   1724     14   1879    0    0     0     0    0  896 90  1  9  0  0  0 2025-12-22 10:50:27
 1  0      0   1722     14   1880    0    0     0     0    0  491 88  3  9  0  0  0 2025-12-22 10:50:28
 1  0      0   1722     14   1880    0    0     0     0    0  367 89  1 10  0  0  0 2025-12-22 10:50:29
 1  0      0   1722     14   1880    0    0     0     0    0  151 89  2  9  0  0  0 2025-12-22 10:50:30
 1  0      0   1706     14   1880    0    0     0     0    0  123 90  1  9  0  0  0 2025-12-22 10:50:31
 1  0      0   1699     14   1880    0    0     0     0    0  385 90  1  9  0  0  0 2025-12-22 10:50:32
 1  0      0   1699     14   1880    0    0     0     0    0  874 91  0  9  0  0  0 2025-12-22 10:50:33
 1  0      0   1699     14   1880    0    0     0     0    0 1661 90  1  9  0  0  0 2025-12-22 10:50:34
 1  0      0   1699     14   1880    0    0     0     0    0  956 91  0  9  0  0  0 2025-12-22 10:50:35
 1  0      0   1699     14   1880    0    0     0     0    0 1672 90  1  9  0  0  0 2025-12-22 10:50:36
 1  0      0   1699     14   1880    0    0     0     0    0  868 91  0  9  0  0  0 2025-12-22 10:50:37
 1  0      0   1699     14   1880    0    0     0     0    0 1395 91  0  9  0  0  0 2025-12-22 10:50:38
 3  0      0   1691     14   1880    0    0     0     0    0 1279 89  3  8  0  0  0 2025-12-22 10:50:39
 1  0      0   1691     14   1880    0    0     0     0    0  896 91  0  9  0  0  0 2025-12-22 10:50:40
 1  0      0   1691     14   1880    0    0     0     0    0 1123 90  1  9  0  0  0 2025-12-22 10:50:41
 1  0      0   1691     14   1880    0    0     0    20    0  880 90  1  9  0  0  0 2025-12-22 10:50:42
 1  0      0   1691     14   1880    0    0     0     0    0  604 91  0  9  0  0  0 2025-12-22 10:50:43
 1  0      0   1691     14   1880    0    0     0     0    0  901 90  1  9  0  0  0 2025-12-22 10:50:44
 1  0      0   1691     14   1880    0    0     0     0    0  864 91  0  9  0  0  0 2025-12-22 10:50:45
 1  0      0   1691     14   1880    0    0     0     0    0 1658 90  1  9  0  0  0 2025-12-22 10:50:46
 1  0      0   1691     14   1880    0    0     0     0    0  863 90  1  9  0  0  0 2025-12-22 10:50:47
 1  0      0   1691     14   1880    0    0     0     8    0 1026 91  0  9  0  0  0 2025-12-22 10:50:48
 1  0      0   1691     14   1880    0    0     0     0    0   85 90  1  9  0  0  0 2025-12-22 10:50:49
 1  0      0   1691     14   1880    0    0     0     0    0  132 91  0  9  0  0  0 2025-12-22 10:50:50
 1  0      0   1691     14   1880    0    0     0     0    0   66 90  1  9  0  0  0 2025-12-22 10:50:51
 1  0      0   1691     14   1880    0    0     0     0    0   84 90  1  9  0  0  0 2025-12-22 10:50:52
 1  0      0   1691     14   1880    0    0     0     0    0   71 90  0 10  0  0  0 2025-12-22 10:50:53
 1  0      0   1691     14   1880    0    0     0     0    0   81 90  0 10  0  0  0 2025-12-22 10:50:54
 1  0      0   1691     14   1880    0    0     0     0    0  334 90  0 10  0  0  0 2025-12-22 10:50:55
 1  0      0   1691     14   1880    0    0     0     0    0  592 89  1 10  0  0  0 2025-12-22 10:50:56
 1  0      0   1691     14   1880    0    0     0     0    0  621 89  1  9  0  0  0 2025-12-22 10:50:57
 1  0      0   1691     14   1880    0    0     0     0    0  596 91  0  9  0  0  0 2025-12-22 10:50:58
 1  0      0   1687     14   1880    0    0     0     0    0 2473 91  2  7  0  0  0 2025-12-22 10:50:59
 1  0      0   1687     14   1880    0    0     0     0    0  618 89  1 10  0  0  0 2025-12-22 10:51:00
 1  0      0   1687     14   1880    0    0     0     0    0 1396 89  1 10  0  0  0 2025-12-22 10:51:01
 1  0      0   1687     14   1880    0    0     0     0    0 1655 90  1  9  0  0  0 2025-12-22 10:51:02
 1  0      0   1687     14   1880    0    0     0     8    0  864 91  0  9  0  0  0 2025-12-22 10:51:03
 1  0      0   1687     14   1880    0    0     0     0    0 1666 90  1  9  0  0  0 2025-12-22 10:51:04
 1  0      0   1687     14   1880    0    0     0     0    0  862 91  0  9  0  0  0 2025-12-22 10:51:05
 1  0      0   1687     14   1880    0    0     0     0    0 1658 90  1  9  0  0  0 2025-12-22 10:51:06
 1  0      0   1687     14   1880    0    0     0     0    0  854 91  0  9  0  0  0 2025-12-22 10:51:07
 1  0      0   1687     14   1880    0    0     0     0    0 1655 91  0  9  0  0  0 2025-12-22 10:51:08
 1  0      0   1679     14   1880    0    0     0     0    0  882 90  2  8  0  0  0 2025-12-22 10:51:09
 1  0      0   1679     14   1880    0    0     0     0    0 1663 90  1  9  0  0  0 2025-12-22 10:51:10
 1  0      0   1679     14   1880    0    0     0     0    0  857 90  0 10  0  0  0 2025-12-22 10:51:11
 1  0      0   1679     14   1880    0    0     0     0    0 1928 91  0  9  0  0  0 2025-12-22 10:51:12
 1  0      0   1679     14   1880    0    0     0    16    0 1394 90  1  9  0  0  0 2025-12-22 10:51:13
 1  0      0   1679     14   1880    0    0     0     0    0 1127 91  0  9  0  0  0 2025-12-22 10:51:14
 1  0      0   1679     14   1880    0    0     0     0    0 1662 91  0  9  0  0  0 2025-12-22 10:51:15
 1  0      0   1679     14   1880    0    0     0     0    0 1666 90  1  9  0  0  0 2025-12-22 10:51:16
 1  0      0   1679     14   1880    0    0     0     0    0 1446 91  0  9  0  0  0 2025-12-22 10:51:17
 1  0      0   1679     14   1880    0    0     0     0    0  862 90  1  9  0  0  0 2025-12-22 10:51:18
 1  0      0   1663     14   1880    0    0     0     0    0 2240 91  2  7  0  0  0 2025-12-22 10:51:19
 1  0      0   1663     14   1880    0    0     0     0    0 1686 90  1  9  0  0  0 2025-12-22 10:51:20
 1  0      0   1663     14   1880    0    0     0     0    0 1433 90  1  9  0  0  0 2025-12-22 10:51:21
 1  0      0   1663     14   1880    0    0     0     0    0  854 90  1  9  0  0  0 2025-12-22 10:51:22
 1  0      0   1663     14   1880    0    0     0     8    0 1657 90  1  9  0  0  0 2025-12-22 10:51:23
 1  0      0   1663     14   1880    0    0     0     0    0 1667 91  0  9  0  0  0 2025-12-22 10:51:24
 1  0      0   1663     14   1880    0    0     0     0    0 1650 91  0  9  0  0  0 2025-12-22 10:51:25
 1  0      0   1663     14   1880    0    0     0     0    0 1524 90  1  9  0  0  0 2025-12-22 10:51:26
 1  0      0   1663     14   1880    0    0     0     0    0  340 90  1  9  0  0  0 2025-12-22 10:51:27
 1  0      0   1663     14   1880    0    0     0     0    0  122 91  0  9  0  0  0 2025-12-22 10:51:28
 2  0      0   1659     14   1880    0    0     0     0    0  136 90  1  9  0  0  0 2025-12-22 10:51:29
 1  0      0   1647     14   1880    0    0     0     0    0 1163 91  0  9  0  0  0 2025-12-22 10:51:30
 1  0      0   1647     14   1880    0    0     0     0    0 1481 90  1  9  0  0  0 2025-12-22 10:51:31
 1  0      0   1647     14   1880    0    0     0     0    0  857 90  1  9  0  0  0 2025-12-22 10:51:32
 1  0      0   1647     14   1880    0    0     0     0    0 1652 91  0  9  0  0  0 2025-12-22 10:51:33
 1  0      0   1647     14   1880    0    0     0     0    0 1669 90  1  9  0  0  0 2025-12-22 10:51:34
 1  0      0   1647     14   1880    0    0     0     0    0 1656 90  1  9  0  0  0 2025-12-22 10:51:35
 1  0      0   1647     14   1880    0    0     0     0    0  876 90  1  9  0  0  0 2025-12-22 10:51:36
 1  0      0   1647     14   1880    0    0     0     0    0 1387 90  0 10  0  0  0 2025-12-22 10:51:37
 1  0      0   1647     14   1880    0    0     0     0    0 1662 91  0  9  0  0  0 2025-12-22 10:51:38
 1  0      0   1647     14   1880    0    0     0     0    0 1734 90  1  9  0  0  0 2025-12-22 10:51:39
 1  0      0   1650     14   1880    0    0     0     0    0 1663 90  1  9  0  0  0 2025-12-22 10:51:40
 1  0      0   1650     14   1880    0    0     0     0    0  907 91  0  9  0  0  0 2025-12-22 10:51:41
 1  0      0   1650     14   1880    0    0     0     0    0 1666 91  0  9  0  0  0 2025-12-22 10:51:42
 1  0      0   1650     14   1880    0    0     0     0    0 1405 90  1  9  0  0  0 2025-12-22 10:51:43
 1  0      0   1650     14   1880    0    0     0    36    0  913 90  1  9  0  0  0 2025-12-22 10:51:44
 1  0      0   1650     14   1880    0    0     0     0    0 1662 91  0  9  0  0  0 2025-12-22 10:51:45
 1  0      0   1650     14   1880    0    0     0     0    0 1507 90  1  9  0  0  0 2025-12-22 10:51:46
 1  0      0   1647     14   1880    0    0     0     0    0 1391 90  3  7  0  0  0 2025-12-22 10:51:47
 1  0      0   1647     14   1880    0    0     0     0    0 1664 90  1  9  0  0  0 2025-12-22 10:51:48
 1  0      0   1647     14   1880    0    0     0     0    0 1411 90  1  9  0  0  0 2025-12-22 10:51:49
 1  0      0   1650     14   1880    0    0     0     0    0  890 90  1  9  0  0  0 2025-12-22 10:51:50
 1  0      0   1650     14   1880    0    0     0     0    0 1482 91  0  9  0  0  0 2025-12-22 10:51:51
 1  0      0   1650     14   1880    0    0     0     0    0 1661 90  1  9  0  0  0 2025-12-22 10:51:52
 1  0      0   1650     14   1880    0    0     0     0    0 1652 90  1  9  0  0  0 2025-12-22 10:51:53
 1  0      0   1650     14   1880    0    0     0    12    0 1679 91  0  9  0  0  0 2025-12-22 10:51:54
 1  0      0   1650     14   1880    0    0     0     0    0  853 91  0  9  0  0  0 2025-12-22 10:51:55
 1  0      0   1650     14   1880    0    0     0     0    0 1674 91  0  9  0  0  0 2025-12-22 10:51:56
 1  0      0   1650     14   1880    0    0     0     0    0 1662 90  1  9  0  0  0 2025-12-22 10:51:57
 1  0      0   1650     14   1880    0    0     0     0    0 1660 91  0  9  0  0  0 2025-12-22 10:51:58
 1  0      0   1705     14   1880    0    0     0     4    0  643 91  2  7  0  0  0 2025-12-22 10:51:59
 1  0      0   1693     14   1880    0    0     0     0    0   94 91  0  9  0  0  0 2025-12-22 10:52:00
 1  0      0   1693     14   1880    0    0     0     0    0  114 91  0  9  0  0  0 2025-12-22 10:52:01
 1  0      0   1693     14   1880    0    0     0     0    0  875 90  1  9  0  0  0 2025-12-22 10:52:02
 1  0      0   1693     14   1880    0    0     0     0    0 1659 91  0  9  0  0  0 2025-12-22 10:52:03
 1  0      0   1693     14   1880    0    0     0     0    0 1421 90  1  9  0  0  0 2025-12-22 10:52:04
 1  0      0   1693     14   1880    0    0     0     0    0  865 91  0  9  0  0  0 2025-12-22 10:52:05
 1  0      0   1693     14   1880    0    0     0     0    0 1763 89  2  9  0  0  0 2025-12-22 10:52:06
 1  0      0   1693     14   1880    0    0     0     0    0 1668 91  0  9  0  0  0 2025-12-22 10:52:07
 1  0      0   1693     14   1880    0    0     0     0    0 1401 91  0  9  0  0  0 2025-12-22 10:52:08
 1  0      0   1693     14   1880    0    0     0     0    0  954 91  0  9  0  0  0 2025-12-22 10:52:09
 1  0      0   1677     14   1880    0    0     0     0    0 1949 90  1  9  0  0  0 2025-12-22 10:52:10
 1  0      0   1677     14   1880    0    0     0     0    0 1753 91  0  9  0  0  0 2025-12-22 10:52:11
 1  0      0   1677     14   1880    0    0     0     0    0 1418 90  1  9  0  0  0 2025-12-22 10:52:12
 1  0      0   1677     14   1880    0    0     0     0    0  862 91  0  9  0  0  0 2025-12-22 10:52:13
 1  0      0   1677     14   1880    0    0     0     0    0 1668 90  1  9  0  0  0 2025-12-22 10:52:14
 1  0      0   1677     14   1880    0    0     0    20    0 1672 90  1  9  0  0  0 2025-12-22 10:52:15
 1  0      0   1677     14   1880    0    0     0     0    0 1424 91  0  9  0  0  0 2025-12-22 10:52:16
 1  0      0   1677     14   1880    0    0     0     0    0  852 90  1  9  0  0  0 2025-12-22 10:52:17
 1  0      0   1677     14   1880    0    0     0     0    0 1671 91  0  9  0  0  0 2025-12-22 10:52:18
 1  0      0   1669     14   1880    0    0     0     0    0 2134 91  1  8  0  0  0 2025-12-22 10:52:19
 1  0      0   1669     14   1880    0    0     0     0    0 1946 90  1  9  0  0  0 2025-12-22 10:52:20
